text,lemma,pos,tag,morph,nearest,similarity,precedes
ragazzo,ragazzo,NOUN,S,Gender=Masc|Number=Sing,ragazzino,0.8473215699195862,NO
lettura,lettura,NOUN,S,Gender=Fem|Number=Sing,rilettura,0.7008057832717896,NO
utilizza,utilizza,NOUN,S,Gender=Fem|Number=Sing,usa,0.8178732991218567,NO
voto,voto,NOUN,S,Gender=Masc|Number=Sing,scrutinio,0.6241122484207153,NO
sangue,sangue,NOUN,S,Gender=Masc|Number=Sing,sanguigno,0.5617579221725464,NO
sabato,sabato,NOUN,S,Gender=Masc|Number=Sing,venerdì,0.9133983254432678,NO
danno,danno,NOUN,S,Gender=Masc|Number=Sing,daranno,0.620322585105896,NO
carico,carico,NOUN,S,Gender=Masc|Number=Sing,carichi,0.6120889186859131,NO
polizia,polizia,NOUN,S,Gender=Fem|Number=Sing,poliziotti,0.6972307562828064,NO
segno,segno,NOUN,S,Gender=Masc|Number=Sing,segni,0.59345942735672,NO
argomento,argomento,NOUN,S,Gender=Masc|Number=Sing,argomenti,0.6946146488189697,NO
teatro,teatro,NOUN,S,Gender=Masc|Number=Sing,teatrale,0.7092918753623962,NO
volume,volume,NOUN,S,Gender=Masc|Number=Sing,volumi,0.6153824925422668,NO
elemento,elemento,NOUN,S,Gender=Masc|Number=Sing,fattore,0.6542162895202637,NO
artista,artista,NOUN,S,Number=Sing,pittore,0.7553010582923889,NO
gol,gol,NOUN,S,Gender=Masc,goal,0.8758571147918701,NO
porno,porno,NOUN,S,Gender=Masc|Number=Sing,xxx,0.5807820558547974,NO
trading,trading,NOUN,S,,binarie,0.7663479447364807,NO
contesto,contesto,NOUN,S,Gender=Masc|Number=Sing,scenario,0.6226757168769836,NO
forum,forum,NOUN,S,Gender=Masc,topic,0.7048296332359314,NO
leader,leader,NOUN,S,,leaders,0.6499843001365662,NO
vacanza,vacanza,NOUN,S,Gender=Fem|Number=Sing,vacanze,0.7476011514663696,NO
notizia,notizia,NOUN,S,Gender=Fem|Number=Sing,notizie,0.5960755348205566,NO
metodo,metodo,NOUN,S,Gender=Masc|Number=Sing,approccio,0.6842018365859985,NO
volo,volo,NOUN,S,Gender=Masc|Number=Sing,aereo,0.7139847278594971,NO
documento,documento,NOUN,S,Gender=Masc|Number=Sing,testo,0.629266083240509,YES
passione,passione,NOUN,S,Gender=Fem|Number=Sing,dedizione,0.6852261424064636,NO
design,design,NOUN,S,Gender=Masc|Number=Plur,designer,0.6289575695991516,NO
visione,visione,NOUN,S,Gender=Fem|Number=Sing,prospettiva,0.6847752928733826,NO
telefono,telefono,NOUN,S,Gender=Masc|Number=Sing,cellulare,0.7045058608055115,NO
test,test,NOUN,S,Gender=Masc,testing,0.6359062194824219,NO
riguardo,riguardo,NOUN,B,Gender=Masc|Number=Sing,proposito,0.7040384411811829,NO
onda,onda,NOUN,S,Gender=Fem|Number=Sing,puntata,0.5188711285591125,NO
aumento,aumento,NOUN,S,Gender=Masc|Number=Sing,incremento,0.8970564007759094,NO
fascia,fascia,NOUN,S,Gender=Fem|Number=Sing,fasce,0.6244787573814392,NO
stanza,stanza,NOUN,S,Gender=Fem|Number=Sing,camera,0.7212142944335938,NO
cielo,cielo,NOUN,S,Gender=Masc|Number=Sing,cieli,0.6471329927444458,NO
comma,comma,NOUN,S,Gender=Masc|Number=Sing,commi,0.7737944722175598,NO
ministro,ministro,NOUN,S,Gender=Masc|Number=Sing,sottosegretario,0.7799938321113586,NO
sport,sport,NOUN,S,Gender=Masc,sportivi,0.6320187449455261,NO
chiave,chiave,NOUN,S,Gender=Fem|Number=Sing,chiavi,0.6383303999900818,NO
app,app,NOUN,V,Gender=Fem|Number=Plur,android,0.6215237975120544,NO
partner,partner,NOUN,S,,partners,0.6982395052909851,NO
quest,quest,NOUN,PD,Gender=Fem,quest',0.7917272448539734,YES
cittadino,cittadino,NOUN,S,Gender=Masc|Number=Sing,turista,0.5670223832130432,NO
frattempo,frattempo,NOUN,S,Gender=Masc|Number=Sing,intanto,0.7605565786361694,NO
argento,argento,NOUN,S,Gender=Masc|Number=Sing,oro,0.8733903169631958,YES
frase,frase,NOUN,S,Gender=Fem|Number=Sing,parola,0.7170887589454651,YES
profilo,profilo,NOUN,S,Gender=Masc|Number=Sing,profili,0.6390377283096313,NO
decreto,decreto,NOUN,S,Gender=Masc|Number=Sing,provvedimento,0.7430411577224731,NO
dubbio,dubbio,NOUN,S,Gender=Masc|Number=Sing,dubbi,0.6448887586593628,NO
copia,copia,NOUN,S,Gender=Fem|Number=Sing,fotocopia,0.6970494389533997,NO
est,est,NOUN,SW,,ovest,0.8432062864303589,NO
mattina,mattina,NOUN,S,Gender=Fem|Number=Sing,sera,0.8385568857192993,YES
quartiere,quartiere,NOUN,S,Gender=Masc|Number=Sing,quartieri,0.7177969217300415,NO
annuncio,annuncio,NOUN,S,Gender=Masc|Number=Sing,annunciare,0.5202345848083496,NO
sindaco,sindaco,NOUN,S,Gender=Masc|Number=Sing,vicesindaco,0.8597127795219421,NO
decisione,decisione,NOUN,S,Gender=Fem|Number=Sing,scelta,0.6589581966400146,NO
spettacolo,spettacolo,NOUN,S,Gender=Masc|Number=Sing,spettacoli,0.6792079210281372,NO
pp,pp,NOUN,S,Gender=Fem|Number=Plur,pagg,0.8359699249267578,NO
anch,anch,NOUN,S,Gender=Fem,anch,0.7919439673423767,NO
e-mail,e-mail,NOUN,S,,email,0.787330150604248,YES
paio,paio,NOUN,S,Gender=Masc|Number=Sing,decina,0.7389848828315735,NO
regno,regno,NOUN,S,Gender=Masc|Number=Sing,reame,0.716640830039978,NO
canale,canale,NOUN,S,Gender=Masc|Number=Sing,canali,0.7107260823249817,NO
vino,vino,NOUN,S,Gender=Masc|Number=Sing,vini,0.6834631562232971,NO
batteria,batteria,NOUN,SP,,batterie,0.6950106024742126,NO
giornalista,giornalista,NOUN,S,Number=Sing,cronista,0.7847495079040527,NO
ipotesi,ipotesi,NOUN,S,Gender=Fem,eventualità,0.6825553178787231,NO
trasmissione,trasmissione,NOUN,S,Gender=Fem|Number=Sing,trasmissioni,0.6697367429733276,NO
aeroporto,aeroporto,NOUN,S,Gender=Masc|Number=Sing,aeroporti,0.6410033106803894,NO
sostegno,sostegno,NOUN,S,Gender=Masc|Number=Sing,supporto,0.7044588327407837,YES
quota,quota,NOUN,S,Gender=Fem|Number=Sing,percentuale,0.6260532140731812,NO
pietra,pietra,NOUN,S,Gender=Fem|Number=Sing,roccia,0.6771235466003418,NO
papa,papa,NOUN,S,Gender=Masc|Number=Sing,pontefice,0.8513444066047668,NO
errore,errore,NOUN,S,Gender=Masc|Number=Sing,errori,0.6586469411849976,NO
massa,massa,NOUN,S,Gender=Fem|Number=Sing,masse,0.594348132610321,NO
cliente,cliente,NOUN,S,Number=Sing,clienti,0.6785032153129578,NO
aggiornamento,aggiornamento,NOUN,S,Gender=Masc|Number=Sing,update,0.6288884878158569,NO
clic,clic,NOUN,S,,click,0.6616795063018799,NO
titolare,titolare,NOUN,S,Number=Sing,titolari,0.6810775995254517,NO
venerdì,venerdì,NOUN,S,Gender=Masc,giovedì,0.9557198286056519,NO
missione,missione,NOUN,S,Gender=Fem|Number=Sing,missioni,0.6935802102088928,NO
malattia,malattia,NOUN,S,Gender=Fem|Number=Sing,patologia,0.7707622647285461,NO
maggioranza,maggioranza,NOUN,S,Gender=Fem|Number=Sing,minoranza,0.8041162490844727,NO
cottura,cottura,NOUN,S,Gender=Fem|Number=Sing,cuocere,0.5901039838790894,NO
serata,serata,NOUN,S,Gender=Fem|Number=Sing,sera,0.6995112299919128,YES
principio,principio,NOUN,S,Gender=Masc|Number=Sing,criterio,0.6616649031639099,NO
villaggio,villaggio,NOUN,S,Gender=Masc|Number=Sing,villaggi,0.6932928562164307,NO
montagna,montagna,NOUN,S,Gender=Fem|Number=Sing,montagne,0.7011263966560364,NO
marchio,marchio,NOUN,S,Gender=Masc|Number=Sing,brand,0.6978529095649719,NO
sogno,sogno,NOUN,S,Gender=Masc|Number=Sing,sognato,0.6995861530303955,NO
pittore,pittore,NOUN,S,Gender=Masc|Number=Sing,artista,0.7553011775016785,YES
piatto,piatto,NOUN,S,Gender=Masc|Number=Sing,piattino,0.6689828634262085,NO
temperatura,temperatura,NOUN,S,Gender=Fem|Number=Sing,temperature,0.7404422760009766,NO
mamma,mamma,NOUN,S,Gender=Fem|Number=Sing,madre,0.7619439363479614,YES
campione,campione,NOUN,S,Gender=Masc|Number=Sing,campioni,0.7290805578231812,NO
moda,moda,NOUN,S,Gender=Fem|Number=Sing,fashion,0.6449998021125793,NO
mancanza,mancanza,NOUN,S,Gender=Fem|Number=Sing,carenza,0.8165233135223389,NO
gas,gas,NOUN,S,Gender=Masc,metano,0.6742135882377625,NO
lago,lago,NOUN,S,Gender=Masc|Number=Sing,laghetto,0.6661942005157471,NO
nave,nave,NOUN,S,Gender=Fem|Number=Sing,imbarcazione,0.7419078350067139,NO
tentativo,tentativo,NOUN,S,Gender=Masc|Number=Sing,tentato,0.759075403213501,NO
forno,forno,NOUN,S,Gender=Masc|Number=Sing,teglia,0.6199608445167542,NO
esercizio,esercizio,NOUN,S,Gender=Masc|Number=Sing,esercizi,0.5318262577056885,NO
quadro,quadro,NOUN,S,Gender=Masc|Number=Sing,dipinto,0.6090409755706787,NO
spiaggia,spiaggia,NOUN,S,Gender=Fem|Number=Sing,spiagge,0.6879289746284485,NO
discorso,discorso,NOUN,S,Gender=Masc|Number=Sing,ragionamento,0.696364164352417,NO
fiducia,fiducia,NOUN,S,Gender=Fem|Number=Sing,sfiducia,0.6509695053100586,NO
negozio,negozio,NOUN,S,Gender=Masc|Number=Sing,negozi,0.621949315071106,NO
confronto,confronto,NOUN,S,Gender=Masc|Number=Sing,dialogo,0.6877994537353516,NO
anima,anima,NOUN,A,Gender=Fem|Number=Sing,essenza,0.6305761933326721,NO
contributo,contributo,NOUN,S,Gender=Masc|Number=Sing,apporto,0.7084950804710388,NO
colpo,colpo,NOUN,S,Gender=Masc|Number=Sing,colpi,0.6421507000923157,NO
lunedì,lunedì,NOUN,S,Gender=Masc,venerdì,0.9370845556259155,YES
appuntamento,appuntamento,NOUN,S,Gender=Masc|Number=Sing,appuntamenti,0.6836445331573486,NO
chiusura,chiusura,NOUN,S,Gender=Fem|Number=Sing,apertura,0.7821404337882996,YES
tour,tour,NOUN,S,Gender=Masc,tournée,0.6463661789894104,NO
estero,estero,NOUN,S,Gender=Masc|Number=Sing,estere,0.594692051410675,NO
spirito,spirito,NOUN,S,Gender=Masc|Number=Sing,fervore,0.622632622718811,NO
sfida,sfida,NOUN,S,Gender=Fem|Number=Sing,sfidare,0.618601381778717,NO
pressione,pressione,NOUN,S,Gender=Fem|Number=Sing,pressioni,0.6318106055259705,NO
commercio,commercio,NOUN,S,Gender=Masc|Number=Sing,mercato,0.5885587334632874,NO
divisione,divisione,NOUN,S,Gender=Fem|Number=Sing,divisioni,0.6784561276435852,NO
fortuna,fortuna,NOUN,S,Gender=Fem|Number=Sing,sfortuna,0.7779732346534729,NO
sorella,sorella,NOUN,S,Gender=Fem|Number=Sing,figlia,0.8377877473831177,NO
ospedale,ospedale,NOUN,S,Gender=Masc|Number=Sing,ospedaliero,0.6997601389884949,NO
maglia,maglia,NOUN,S,Gender=Fem|Number=Sing,casacca,0.7385662794113159,NO
limite,limite,NOUN,S,Gender=Masc|Number=Sing,massimo,0.6648373007774353,NO
sesso,sesso,NOUN,S,Gender=Masc|Number=Sing,sessuale,0.6234158873558044,NO
regime,regime,NOUN,S,Gender=Masc|Number=Sing,regimi,0.614799439907074,NO
fenomeno,fenomeno,NOUN,S,Gender=Masc|Number=Sing,fenomeni,0.6658041477203369,NO
smartphone,smartphone,NOUN,S,Gender=Fem|Number=Sing,tablet,0.82561856508255,NO
carne,carne,NOUN,S,Gender=Fem|Number=Sing,carni,0.6863390207290649,NO
schermo,schermo,NOUN,S,Gender=Masc|Number=Sing,display,0.6421350240707397,NO
occhio,occhio,NOUN,S,Gender=Masc|Number=Sing,sguardo,0.6053571701049805,NO
record,record,NOUN,S,Gender=Masc,primato,0.6491251587867737,NO
info,info,NOUN,S,Gender=Masc|Number=Sing,informazioni,0.6045708656311035,NO
onore,onore,NOUN,S,Gender=Masc|Number=Sing,onorare,0.629533588886261,NO
sconfitta,sconfitta,NOUN,S,Gender=Fem|Number=Sing,vittoria,0.7754644751548767,YES
letteratura,letteratura,NOUN,S,Gender=Fem|Number=Sing,narrativa,0.7236992120742798,NO
esame,esame,NOUN,S,Gender=Masc|Number=Sing,esami,0.6516709327697754,NO
dimensione,dimensione,NOUN,S,Gender=Fem|Number=Sing,grandezza,0.6695273518562317,NO
comportamento,comportamento,NOUN,S,Gender=Masc|Number=Sing,atteggiamento,0.7190783619880676,NO
vantaggio,vantaggio,NOUN,S,Gender=Masc|Number=Sing,svantaggio,0.7788388729095459,NO
cibo,cibo,NOUN,S,Gender=Masc|Number=Sing,alimento,0.6489623188972473,NO
pezzo,pezzo,NOUN,S,Gender=Masc|Number=Sing,pezzetto,0.7105484008789062,NO
blocco,blocco,NOUN,S,Gender=Masc|Number=Sing,blocchi,0.6266550421714783,NO
compito,compito,NOUN,S,Gender=Masc|Number=Sing,arduo,0.6803485155105591,NO
proposito,proposito,NOUN,S,Gender=Masc|Number=Sing,riguardo,0.7040384411811829,YES
kg,kg,NOUN,S,Gender=Masc,chilogrammi,0.6366577744483948,NO
ciclo,ciclo,NOUN,S,Gender=Masc|Number=Sing,cicli,0.6945803165435791,NO
dolore,dolore,NOUN,S,Gender=Masc|Number=Sing,sofferenza,0.683293342590332,NO
consegna,consegna,NOUN,S,Gender=Fem|Number=Sing,riconsegna,0.7085626125335693,NO
linguaggio,linguaggio,NOUN,S,Gender=Masc|Number=Sing,linguaggi,0.708870530128479,NO
simbolo,simbolo,NOUN,S,Gender=Masc|Number=Sing,emblema,0.780878484249115,NO
disegno,disegno,NOUN,S,Gender=Masc|Number=Sing,disegni,0.6443360447883606,NO
carrello,carrello,NOUN,S,Gender=Masc|Number=Sing,carrelli,0.5659933090209961,NO
radio,radio,NOUN,S,Gender=Fem,radiofonica,0.6603690981864929,NO
opinione,opinione,NOUN,S,Gender=Fem|Number=Sing,opinioni,0.614265501499176,NO
diffusione,diffusione,NOUN,S,Gender=Fem|Number=Sing,divulgazione,0.7209923267364502,NO
piscina,piscina,NOUN,S,Gender=Fem|Number=Sing,piscine,0.7238698601722717,NO
pena,pena,NOUN,S,Gender=Fem|Number=Sing,condanna,0.5823962092399597,NO
espressione,espressione,NOUN,S,Gender=Fem|Number=Sing,espressioni,0.652589738368988,NO
ristorante,ristorante,NOUN,S,Gender=Masc|Number=Sing,pizzeria,0.6848337650299072,NO
fianco,fianco,NOUN,S,Gender=Masc|Number=Sing,accanto,0.7208103537559509,NO
vento,vento,NOUN,S,Gender=Masc|Number=Sing,soffia,0.6266804933547974,NO
piattaforma,piattaforma,NOUN,S,Gender=Fem|Number=Sing,piattaforme,0.6472240686416626,NO
giustizia,giustizia,NOUN,S,Gender=Fem|Number=Sing,ingiustizia,0.6076259613037109,NO
mail,mail,NOUN,S,Gender=Masc|Number=Sing,email,0.8090284466743469,YES
denaro,denaro,NOUN,S,Gender=Masc|Number=Sing,danaro,0.8889403939247131,NO
traffico,traffico,NOUN,S,Gender=Masc|Number=Sing,flusso,0.5831535458564758,NO
pianta,pianta,NOUN,S,Gender=Fem|Number=Sing,piantina,0.6693589687347412,NO
zucchero,zucchero,NOUN,S,Gender=Masc|Number=Sing,semolato,0.7366397976875305,NO
match,match,NOUN,S,Gender=Masc,derby,0.6698349118232727,NO
produttore,produttore,NOUN,S,Gender=Masc|Number=Sing,produttrice,0.6567497849464417,NO
pomeriggio,pomeriggio,NOUN,S,Gender=Masc|Number=Sing,sabato,0.7747055292129517,YES
poesia,poesia,NOUN,V,Gender=Fem|Number=Sing,poetica,0.7860038876533508,NO
caffè,caffè,NOUN,S,Gender=Masc,caffé,0.9126868844032288,NO
alloggio,alloggio,NOUN,S,Gender=Masc|Number=Sing,appartamento,0.6149988770484924,YES
conflitto,conflitto,NOUN,S,Gender=Masc|Number=Sing,conflitti,0.7177692651748657,NO
punteggio,punteggio,NOUN,S,Gender=Masc|Number=Sing,punteggi,0.6759089827537537,NO
gamma,gamma,NOUN,S,Gender=Fem|Number=Sing,vasta,0.6251748204231262,NO
imperatore,imperatore,NOUN,S,Gender=Masc|Number=Sing,imperatrice,0.6940288543701172,NO
intervista,intervista,NOUN,S,Gender=Fem|Number=Sing,intervistato,0.7473953366279602,NO
rock,rock,NOUN,S,Gender=Masc,punk,0.7947186827659607,NO
pranzo,pranzo,NOUN,S,Gender=Masc|Number=Sing,cena,0.7328882217407227,NO
speranza,speranza,NOUN,S,Gender=Fem|Number=Sing,speranze,0.6637334227561951,NO
stadio,stadio,NOUN,S,Gender=Masc|Number=Sing,stadi,0.6651539206504822,NO
principe,principe,NOUN,S,Gender=Masc|Number=Sing,principessa,0.6564133763313293,NO
bilancio,bilancio,NOUN,S,Gender=Masc|Number=Sing,rendiconto,0.7004087567329407,NO
garanzia,garanzia,NOUN,S,Gender=Fem|Number=Sing,garanzie,0.6086556315422058,NO
perdita,perdita,NOUN,S,Gender=Fem|Number=Sing,diminuzione,0.6721653342247009,NO
patrimonio,patrimonio,NOUN,S,Gender=Masc|Number=Sing,patrimoni,0.6694455742835999,NO
dettaglio,dettaglio,NOUN,S,Gender=Masc|Number=Sing,dettagli,0.6438837647438049,NO
vicenda,vicenda,NOUN,S,Gender=Fem|Number=Sing,faccenda,0.6958205699920654,NO
privacy,privacy,NOUN,V,,riservatezza,0.7318572402000427,NO
dominio,dominio,NOUN,S,Gender=Masc|Number=Sing,domini,0.6849822402000427,NO
treno,treno,NOUN,S,Gender=Masc|Number=Sing,treni,0.7035662531852722,NO
incidente,incidente,NOUN,S,Gender=Masc|Number=Sing,incidenti,0.6639265418052673,NO
pilota,pilota,NOUN,S,Gender=Masc|Number=Sing,piloti,0.639519214630127,NO
proprietario,proprietario,NOUN,S,Gender=Masc|Number=Sing,proprietaria,0.6930586099624634,NO
poeta,poeta,NOUN,S,Gender=Masc|Number=Sing,scrittore,0.7252634167671204,YES
spesa,spesa,NOUN,S,Gender=Fem|Number=Sing,spese,0.5647278428077698,NO
religione,religione,NOUN,S,Gender=Fem|Number=Sing,religiosa,0.717843234539032,NO
norma,norma,NOUN,S,Gender=Fem|Number=Sing,legge,0.668654203414917,YES
pm,pm,NOUN,S,Gender=Masc,am,0.7675392031669617,NO
filosofia,filosofia,NOUN,S,Gender=Fem|Number=Sing,concezione,0.6725791692733765,NO
primavera,primavera,NOUN,S,Gender=Fem|Number=Sing,autunno,0.797792375087738,NO
possesso,possesso,NOUN,S,Gender=Masc|Number=Sing,possedere,0.670137345790863,NO
pesce,pesce,NOUN,S,Gender=Masc|Number=Sing,tonno,0.704939067363739,NO
firma,firma,NOUN,S,Gender=Fem|Number=Sing,firmare,0.7225620150566101,NO
capoluogo,capoluogo,NOUN,S,Gender=Masc|Number=Sing,capoluoghi,0.6551525592803955,NO
svolta,svolta,NOUN,S,Gender=Fem|Number=Sing,svolto,0.6279208064079285,NO
confine,confine,NOUN,S,Gender=Masc|Number=Sing,confini,0.6731168031692505,NO
news,news,NOUN,S,,notizie,0.6741356253623962,NO
capitolo,capitolo,NOUN,S,Gender=Masc|Number=Sing,paragrafo,0.6626821160316467,NO
inverno,inverno,NOUN,S,Gender=Masc|Number=Sing,autunno,0.7985783219337463,NO
minuto,minuto,NOUN,V,Gender=Masc|Number=Sing,mezzora,0.6311779618263245,NO
account,account,NOUN,S,,username,0.5272271037101746,NO
ferro,ferro,NOUN,S,Gender=Masc|Number=Sing,metallo,0.6451101303100586,NO
connessione,connessione,NOUN,S,Gender=Fem|Number=Sing,connessioni,0.6677731871604919,NO
frutto,frutto,NOUN,S,Gender=Masc|Number=Sing,frutti,0.592062771320343,NO
cavallo,cavallo,NOUN,S,Gender=Masc|Number=Sing,cavalli,0.6425125002861023,NO
riconoscimento,riconoscimento,NOUN,S,Gender=Masc|Number=Sing,riconoscimenti,0.608928382396698,NO
der,der,NOUN,B,,und,0.6323294043540955,NO
fisico,fisico,NOUN,S,Gender=Masc|Number=Sing,psichico,0.653560996055603,NO
impatto,impatto,NOUN,S,Gender=Masc|Number=Sing,impatti,0.6486677527427673,NO
museo,museo,NOUN,S,Gender=Masc|Number=Sing,museale,0.7081750631332397,NO
scrittura,scrittura,NOUN,S,Gender=Fem|Number=Sing,lettura,0.6930138468742371,YES
racconti,racconti,NOUN,S,Gender=Masc|Number=Plur,romanzi,0.7110885977745056,NO
contea,contea,NOUN,S,Gender=Fem|Number=Sing,contee,0.6660802364349365,NO
parcheggio,parcheggio,NOUN,S,Gender=Masc|Number=Sing,parcheggi,0.7164134979248047,NO
recupero,recupero,NOUN,S,Gender=Masc|Number=Sing,riutilizzo,0.6515709757804871,NO
till,till,NOUN,S,Gender=Masc|Number=Plur,text,0.585159957408905,NO
tennis,tennis,NOUN,S,Gender=Masc|Number=Sing,golf,0.6500071883201599,NO
regolamento,regolamento,NOUN,S,Gender=Masc|Number=Sing,regolamenti,0.6973986625671387,NO
doccia,doccia,NOUN,S,Gender=Fem|Number=Sing,bagno,0.7115084528923035,YES
stella,stella,NOUN,S,Gender=Fem|Number=Sing,stellina,0.6829874515533447,NO
maestro,maestro,NOUN,S,Gender=Masc|Number=Sing,allievo,0.704700767993927,NO
colpa,colpa,NOUN,S,Gender=Fem|Number=Sing,colpe,0.6101185083389282,NO
cambiamento,cambiamento,NOUN,S,Gender=Masc|Number=Sing,mutamento,0.8322994709014893,NO
acciaio,acciaio,NOUN,S,Gender=Masc|Number=Sing,alluminio,0.7574948072433472,NO
collegamento,collegamento,NOUN,S,Gender=Masc|Number=Sing,collegamenti,0.7063051462173462,NO
ritiro,ritiro,NOUN,S,Gender=Masc|Number=Sing,ritiri,0.5657691955566406,NO
ovest,ovest,NOUN,S,Gender=Masc|Number=Sing,sud-ovest,0.8485832810401917,NO
cognome,cognome,NOUN,S,Gender=Masc|Number=Sing,nome,0.6966884136199951,YES
pane,pane,NOUN,S,Gender=Masc|Number=Sing,salame,0.6267322301864624,NO
avviso,avviso,NOUN,S,Gender=Masc|Number=Sing,parere,0.6102980375289917,NO
clima,clima,NOUN,S,Gender=Masc|Number=Sing,climatico,0.5837132930755615,NO
traccia,traccia,NOUN,S,Gender=Fem|Number=Sing,tracce,0.6765288710594177,NO
cortometraggio,cortometraggio,NOUN,S,Gender=Masc|Number=Sing,lungometraggio,0.7720304727554321,NO
avvocato,avvocato,NOUN,S,Gender=Masc|Number=Sing,avvocati,0.6972634196281433,NO
giovedì,giovedì,NOUN,S,Gender=Masc,mercoledì,0.9726625680923462,NO
w,w,NOUN,S,Gender=Masc,z,0.6524096131324768,NO
funzionamento,funzionamento,NOUN,S,Gender=Masc|Number=Sing,sistema,0.6233683824539185,YES
atmosfera,atmosfera,NOUN,S,Gender=Fem|Number=Sing,ambientazione,0.6354066133499146,NO
desiderio,desiderio,NOUN,S,Gender=Masc|Number=Sing,sentimento,0.649462878704071,NO
was,was,NOUN,E,,were,0.7095206379890442,NO
architetto,architetto,NOUN,S,Gender=Masc|Number=Sing,progettista,0.7396968007087708,NO
benessere,benessere,NOUN,S,Gender=Masc|Number=Sing,wellness,0.6568067073822021,NO
latino,latino,NOUN,S,Gender=Masc|Number=Sing,latina,0.699209988117218,NO
tavola,tavola,NOUN,V_PC,Gender=Fem|Number=Plur,rotonda,0.5749031901359558,NO
lancio,lancio,NOUN,S,Gender=Masc|Number=Sing,lanci,0.6659245491027832,NO
strategia,strategia,NOUN,S,Gender=Fem|Number=Sing,tattica,0.7040109038352966,NO
avventura,avventura,NOUN,S,Gender=Fem|Number=Sing,avventurosa,0.7142193913459778,NO
modulo,modulo,NOUN,S,Gender=Masc|Number=Sing,moduli,0.6594144105911255,NO
equilibrio,equilibrio,NOUN,S,Gender=Masc|Number=Sing,armonia,0.6314669251441956,NO
mandato,mandato,NOUN,S,Gender=Masc|Number=Sing,mandati,0.7487195730209351,NO
martedì,martedì,NOUN,S,Gender=Masc,mercoledì,0.9701089262962341,NO
caduta,caduta,NOUN,S,Gender=Fem|Number=Sing,caduto,0.6701059341430664,NO
nemico,nemico,NOUN,S,Gender=Masc|Number=Sing,nemici,0.6970845460891724,NO
marketing,marketing,NOUN,S,Gender=Masc,advertising,0.6857068538665771,NO
monte,monte,NOUN,S,Gender=Masc|Number=Sing,valle,0.5742861032485962,NO
orario,orario,NOUN,S,Gender=Masc|Number=Sing,orari,0.6859480142593384,NO
verifica,verifica,NOUN,S,Gender=Fem|Number=Sing,verificata,0.6575714349746704,NO
mercoledì,mercoledì,NOUN,S,Gender=Masc,giovedì,0.972662627696991,YES
sguardo,sguardo,NOUN,S,Gender=Masc|Number=Sing,sguardi,0.6342032551765442,NO
silenzio,silenzio,NOUN,S,Gender=Masc|Number=Sing,silenzi,0.6277321577072144,NO
lettore,lettore,NOUN,S,Gender=Masc|Number=Sing,lettori,0.6091944575309753,NO
infanzia,infanzia,NOUN,S,Gender=Fem|Number=Sing,adolescenza,0.7447382807731628,NO
vincitore,vincitore,NOUN,S,Gender=Masc|Number=Sing,vincitrice,0.712623119354248,NO
pericolo,pericolo,NOUN,S,Gender=Masc|Number=Sing,rischio,0.754604697227478,YES
scontro,scontro,NOUN,S,Gender=Masc|Number=Sing,duello,0.6636018753051758,NO
giudice,giudice,NOUN,A,Gender=Masc|Number=Sing,tribunale,0.7216158509254456,NO
agente,agente,NOUN,S,Number=Sing,agenti,0.6890653967857361,NO
tessuto,tessuto,NOUN,S,Gender=Masc|Number=Sing,tessuti,0.6458754539489746,NO
televisione,televisione,NOUN,S,Gender=Fem|Number=Sing,televisiva,0.6909471154212952,NO
fuga,fuga,NOUN,S,Gender=Fem|Number=Sing,fuggire,0.6296647191047668,NO
bronzo,bronzo,NOUN,S,Gender=Masc|Number=Sing,argento,0.733815610408783,YES
